period,period_roc,period_date,material,item_name,unit,region,region_group,region_level,price_basis,source_dataset,price,price_min,price_max,source_file
114-06,11406,2025-06-01,預拌混凝土,"產品,預拌混凝土材料費,140kgf/cm2,第1型水泥,工地交貨",元/M3,北區,北,region,exact,價格趨勢PDF,2885.0,,,預拌混凝土價格趨勢1140630.pdf
114-06,11406,2025-06-01,預拌混凝土,"產品,預拌混凝土材料費,140kgf/cm2,第1型水泥,工地交貨",元/M3,南區,南,region,exact,價格趨勢PDF,2395.0,,,預拌混凝土價格趨勢1140630.pdf
114-06,11406,2025-06-01,預拌混凝土,"產品,預拌混凝土材料費,140kgf/cm2,第1型水泥,工地交貨",元/M3,台東,東,region,exact,價格趨勢PDF,2044.0,,,預拌混凝土價格趨勢1140630.pdf
114-06,11406,2025-06-01,預拌混凝土,"產品,預拌混凝土材料費,140kgf/cm2,第1型水泥,工地交貨",元/M3,花蓮,東,region,exact,價格趨勢PDF,2293.0,,,預拌混凝土價格趨勢1140630.pdf
114-06,11406,2025-06-01,預拌混凝土,"產品,預拌混凝土材料費,175kgf/cm2,第1型水泥,工地交貨",元/M3,中區,中,region,exact,價格趨勢PDF,2580.0,,,預拌混凝土價格趨勢1140630.pdf
114-06,11406,2025-06-01,預拌混凝土,"產品,預拌混凝土材料費,175kgf/cm2,第1型水泥,工地交貨",元/M3,北區,北,region,exact,價格趨勢PDF,2952.0,,,預拌混凝土價格趨勢1140630.pdf
114-06,11406,2025-06-01,預拌混凝土,"產品,預拌混凝土材料費,175kgf/cm2,第1型水泥,工地交貨",元/M3,南區,南,region,exact,價格趨勢PDF,2493.0,,,預拌混凝土價格趨勢1140630.pdf
114-06,11406,2025-06-01,預拌混凝土,"產品,預拌混凝土材料費,175kgf/cm2,第1型水泥,工地交貨",元/M3,台東,東,region,exact,價格趨勢PDF,2153.0,,,預拌混凝土價格趨勢1140630.pdf
114-06,11406,2025-06-01,預拌混凝土,"產品,預拌混凝土材料費,175kgf/cm2,第1型水泥,工地交貨",元/M3,花蓮,東,region,exact,價格趨勢PDF,2398.0,,,預拌混凝土價格趨勢1140630.pdf
114-06,11406,2025-06-01,預拌混凝土,"產品,預拌混凝土材料費,210kgf/cm2,第1型水泥,工地交貨",元/M3,中區,中,region,exact,價格趨勢PDF,2660.0,,,預拌混凝土價格趨勢1140630.pdf
114-06,11406,2025-06-01,預拌混凝土,"產品,預拌混凝土材料費,210kgf/cm2,第1型水泥,工地交貨",元/M3,北區,北,region,exact,價格趨勢PDF,3046.0,,,預拌混凝土價格趨勢1140630.pdf
114-06,11406,2025-06-01,預拌混凝土,"產品,預拌混凝土材料費,210kgf/cm2,第1型水泥,工地交貨",元/M3,南區,南,region,exact,價格趨勢PDF,2583.0,,,預拌混凝土價格趨勢1140630.pdf
114-06,11406,2025-06-01,預拌混凝土,"產品,預拌混凝土材料費,210kgf/cm2,第1型水泥,工地交貨",元/M3,台東,東,region,exact,價格趨勢PDF,2263.0,,,預拌混凝土價格趨勢1140630.pdf
114-06,11406,2025-06-01,預拌混凝土,"產品,預拌混凝土材料費,210kgf/cm2,第1型水泥,工地交貨",元/M3,花蓮,東,region,exact,價格趨勢PDF,2498.0,,,預拌混凝土價格趨勢1140630.pdf
114-06,11406,2025-06-01,預拌混凝土,"產品,預拌混凝土材料費,245kgf/cm2,第1型水泥,工地交貨",元/M3,中區,中,region,exact,價格趨勢PDF,2725.0,,,預拌混凝土價格趨勢1140630.pdf
114-06,11406,2025-06-01,預拌混凝土,"產品,預拌混凝土材料費,245kgf/cm2,第1型水泥,工地交貨",元/M3,北區,北,region,exact,價格趨勢PDF,3105.0,,,預拌混凝土價格趨勢1140630.pdf
114-06,11406,2025-06-01,預拌混凝土,"產品,預拌混凝土材料費,245kgf/cm2,第1型水泥,工地交貨",元/M3,南區,南,region,exact,價格趨勢PDF,2640.0,,,預拌混凝土價格趨勢1140630.pdf
114-06,11406,2025-06-01,預拌混凝土,"產品,預拌混凝土材料費,245kgf/cm2,第1型水泥,工地交貨",元/M3,台東,東,region,exact,價格趨勢PDF,2375.0,,,預拌混凝土價格趨勢1140630.pdf
114-06,11406,2025-06-01,預拌混凝土,"產品,預拌混凝土材料費,245kgf/cm2,第1型水泥,工地交貨",元/M3,花蓮,東,region,exact,價格趨勢PDF,2597.0,,,預拌混凝土價格趨勢1140630.pdf
114-06,11406,2025-06-01,預拌混凝土,"產品,預拌混凝土材料費,280kgf/cm2,第1型水泥,工地交貨",元/M3,中區,中,region,exact,價格趨勢PDF,2838.0,,,預拌混凝土價格趨勢1140630.pdf
114-06,11406,2025-06-01,預拌混凝土,"產品,預拌混凝土材料費,280kgf/cm2,第1型水泥,工地交貨",元/M3,北區,北,region,exact,價格趨勢PDF,3242.0,,,預拌混凝土價格趨勢1140630.pdf
114-06,11406,2025-06-01,預拌混凝土,"產品,預拌混凝土材料費,280kgf/cm2,第1型水泥,工地交貨",元/M3,南區,南,region,exact,價格趨勢PDF,2787.0,,,預拌混凝土價格趨勢1140630.pdf
114-06,11406,2025-06-01,預拌混凝土,"產品,預拌混凝土材料費,280kgf/cm2,第1型水泥,工地交貨",元/M3,台東,東,region,exact,價格趨勢PDF,2481.0,,,預拌混凝土價格趨勢1140630.pdf
114-06,11406,2025-06-01,預拌混凝土,"產品,預拌混凝土材料費,280kgf/cm2,第1型水泥,工地交貨",元/M3,花蓮,東,region,exact,價格趨勢PDF,2696.0,,,預拌混凝土價格趨勢1140630.pdf
114-06,11406,2025-06-01,預拌混凝土,"產品,預拌混凝土材料費,315kgf/cm2,第1型水泥,工地交貨",元/M3,中區,中,region,exact,價格趨勢PDF,2962.0,,,預拌混凝土價格趨勢1140630.pdf
114-06,11406,2025-06-01,預拌混凝土,"產品,預拌混凝土材料費,315kgf/cm2,第1型水泥,工地交貨",元/M3,北區,北,region,exact,價格趨勢PDF,3307.0,,,預拌混凝土價格趨勢1140630.pdf
114-06,11406,2025-06-01,預拌混凝土,"產品,預拌混凝土材料費,315kgf/cm2,第1型水泥,工地交貨",元/M3,南區,南,region,exact,價格趨勢PDF,2847.0,,,預拌混凝土價格趨勢1140630.pdf
114-06,11406,2025-06-01,預拌混凝土,"產品,預拌混凝土材料費,315kgf/cm2,第1型水泥,工地交貨",元/M3,台東,東,region,exact,價格趨勢PDF,2600.0,,,預拌混凝土價格趨勢1140630.pdf
114-06,11406,2025-06-01,預拌混凝土,"產品,預拌混凝土材料費,315kgf/cm2,第1型水泥,工地交貨",元/M3,花蓮,東,region,exact,價格趨勢PDF,2824.0,,,預拌混凝土價格趨勢1140630.pdf
114-06,11406,2025-06-01,預拌混凝土,"產品,預拌混凝土材料費,350kgf/cm2,第1型水泥,工地交貨",元/M3,中區,中,region,exact,價格趨勢PDF,3054.0,,,預拌混凝土價格趨勢1140630.pdf
114-06,11406,2025-06-01,預拌混凝土,"產品,預拌混凝土材料費,350kgf/cm2,第1型水泥,工地交貨",元/M3,北區,北,region,exact,價格趨勢PDF,3402.0,,,預拌混凝土價格趨勢1140630.pdf
114-06,11406,2025-06-01,預拌混凝土,"產品,預拌混凝土材料費,350kgf/cm2,第1型水泥,工地交貨",元/M3,南區,南,region,exact,價格趨勢PDF,2970.0,,,預拌混凝土價格趨勢1140630.pdf
114-06,11406,2025-06-01,預拌混凝土,"產品,預拌混凝土材料費,350kgf/cm2,第1型水泥,工地交貨",元/M3,台東,東,region,exact,價格趨勢PDF,2769.0,,,預拌混凝土價格趨勢1140630.pdf
114-06,11406,2025-06-01,預拌混凝土,"產品,預拌混凝土材料費,350kgf/cm2,第1型水泥,工地交貨",元/M3,花蓮,東,region,exact,價格趨勢PDF,2908.0,,,預拌混凝土價格趨勢1140630.pdf
114-06,11406,2025-06-01,預拌混凝土,"產品,預拌混凝土材料費,420kgf/cm2,第1型水泥,工地交貨",元/M3,中區,中,region,exact,價格趨勢PDF,3234.0,,,預拌混凝土價格趨勢1140630.pdf
114-06,11406,2025-06-01,預拌混凝土,"產品,預拌混凝土材料費,420kgf/cm2,第1型水泥,工地交貨",元/M3,北區,北,region,exact,價格趨勢PDF,3629.0,,,預拌混凝土價格趨勢1140630.pdf
114-06,11406,2025-06-01,預拌混凝土,"產品,預拌混凝土材料費,420kgf/cm2,第1型水泥,工地交貨",元/M3,南區,南,region,exact,價格趨勢PDF,3169.0,,,預拌混凝土價格趨勢1140630.pdf
114-06,11406,2025-06-01,預拌混凝土,"產品,預拌混凝土材料費,420kgf/cm2,第1型水泥,工地交貨",元/M3,台東,東,region,exact,價格趨勢PDF,2988.0,,,預拌混凝土價格趨勢1140630.pdf
114-06,11406,2025-06-01,預拌混凝土,"產品,預拌混凝土材料費,420kgf/cm2,第1型水泥,工地交貨",元/M3,花蓮,東,region,exact,價格趨勢PDF,3088.0,,,預拌混凝土價格趨勢1140630.pdf
114-07,11407,2025-07-01,H型鋼,"產品,結構用鋼材,熱軋型鋼,H型鋼,(H400×B400,t1=13mm,t2=21mm)",元/T,中區,中,region,exact,價格趨勢PDF,26150.0,,,H型鋼價格趨勢1140731.pdf
114-07,11407,2025-07-01,H型鋼,"產品,結構用鋼材,熱軋型鋼,H型鋼,(H400×B400,t1=13mm,t2=21mm)",元/T,北區,北,region,exact,價格趨勢PDF,27314.0,,,H型鋼價格趨勢1140731.pdf
114-07,11407,2025-07-01,H型鋼,"產品,結構用鋼材,熱軋型鋼,H型鋼,(H400×B400,t1=13mm,t2=21mm)",元/T,南區,南,region,exact,價格趨勢PDF,26300.0,,,H型鋼價格趨勢1140731.pdf
114-07,11407,2025-07-01,H型鋼,"產品,結構用鋼材,熱軋型鋼,H型鋼,(H700×B300,t1=13mm,t2=24mm)",元/T,中區,中,region,exact,價格趨勢PDF,26250.0,,,H型鋼價格趨勢1140731.pdf
114-07,11407,2025-07-01,H型鋼,"產品,結構用鋼材,熱軋型鋼,H型鋼,(H700×B300,t1=13mm,t2=24mm)",元/T,北區,北,region,exact,價格趨勢PDF,27400.0,,,H型鋼價格趨勢1140731.pdf
114-07,11407,2025-07-01,H型鋼,"產品,結構用鋼材,熱軋型鋼,H型鋼,(H700×B300,t1=13mm,t2=24mm)",元/T,南區,南,region,exact,價格趨勢PDF,26300.0,,,H型鋼價格趨勢1140731.pdf
114-07,11407,2025-07-01,H型鋼,"產品,結構用鋼材,熱軋型鋼,H型鋼,(H800×B300,t1=14mm,t2=26mm)",元/T,中區,中,region,exact,價格趨勢PDF,27150.0,,,H型鋼價格趨勢1140731.pdf
114-07,11407,2025-07-01,H型鋼,"產品,結構用鋼材,熱軋型鋼,H型鋼,(H800×B300,t1=14mm,t2=26mm)",元/T,北區,北,region,exact,價格趨勢PDF,27600.0,,,H型鋼價格趨勢1140731.pdf
114-07,11407,2025-07-01,H型鋼,"產品,結構用鋼材,熱軋型鋼,H型鋼,(H800×B300,t1=14mm,t2=26mm)",元/T,南區,南,region,exact,價格趨勢PDF,26300.0,,,H型鋼價格趨勢1140731.pdf
114-07,11407,2025-07-01,瀝青混凝土,密級配瀝青混凝土(粗粒料粒徑19mm),元/T,中區,中,region,exact,價格趨勢PDF,3340.0,,,瀝青混凝土價格趨勢1140731.pdf
114-07,11407,2025-07-01,瀝青混凝土,密級配瀝青混凝土(粗粒料粒徑19mm),元/T,北區,北,region,exact,價格趨勢PDF,3505.0,,,瀝青混凝土價格趨勢1140731.pdf
114-07,11407,2025-07-01,瀝青混凝土,密級配瀝青混凝土(粗粒料粒徑19mm),元/T,南區,南,region,exact,價格趨勢PDF,2703.0,,,瀝青混凝土價格趨勢1140731.pdf
114-07,11407,2025-07-01,瀝青混凝土,密級配瀝青混凝土(粗粒料粒徑19mm),元/T,台東,東,region,exact,價格趨勢PDF,3200.0,,,瀝青混凝土價格趨勢1140731.pdf
114-07,11407,2025-07-01,瀝青混凝土,密級配瀝青混凝土(粗粒料粒徑19mm),元/T,花蓮,東,region,exact,價格趨勢PDF,3375.0,,,瀝青混凝土價格趨勢1140731.pdf
114-07,11407,2025-07-01,瀝青混凝土,密級配瀝青混凝土(粗粒料粒徑25mm),元/T,中區,中,region,exact,價格趨勢PDF,3289.0,,,瀝青混凝土價格趨勢1140731.pdf
114-07,11407,2025-07-01,瀝青混凝土,密級配瀝青混凝土(粗粒料粒徑25mm),元/T,北區,北,region,exact,價格趨勢PDF,3441.0,,,瀝青混凝土價格趨勢1140731.pdf
114-07,11407,2025-07-01,瀝青混凝土,密級配瀝青混凝土(粗粒料粒徑25mm),元/T,南區,南,region,exact,價格趨勢PDF,2782.0,,,瀝青混凝土價格趨勢1140731.pdf
114-07,11407,2025-07-01,瀝青混凝土,密級配瀝青混凝土(粗粒料粒徑25mm),元/T,台東,東,region,exact,價格趨勢PDF,3200.0,,,瀝青混凝土價格趨勢1140731.pdf
114-07,11407,2025-07-01,瀝青混凝土,密級配瀝青混凝土(粗粒料粒徑25mm),元/T,花蓮,東,region,exact,價格趨勢PDF,3300.0,,,瀝青混凝土價格趨勢1140731.pdf
114-07,11407,2025-07-01,瀝青混凝土,粗級配瀝青混凝土(粗粒料粒徑19mm),元/T,中區,中,region,exact,價格趨勢PDF,3307.0,,,瀝青混凝土價格趨勢1140731.pdf
114-07,11407,2025-07-01,瀝青混凝土,粗級配瀝青混凝土(粗粒料粒徑19mm),元/T,北區,北,region,exact,價格趨勢PDF,3529.0,,,瀝青混凝土價格趨勢1140731.pdf
114-07,11407,2025-07-01,瀝青混凝土,粗級配瀝青混凝土(粗粒料粒徑19mm),元/T,南區,南,region,exact,價格趨勢PDF,2691.0,,,瀝青混凝土價格趨勢1140731.pdf
114-07,11407,2025-07-01,瀝青混凝土,粗級配瀝青混凝土(粗粒料粒徑19mm),元/T,台東,東,region,exact,價格趨勢PDF,3300.0,,,瀝青混凝土價格趨勢1140731.pdf
114-07,11407,2025-07-01,瀝青混凝土,粗級配瀝青混凝土(粗粒料粒徑19mm),元/T,花蓮,東,region,exact,價格趨勢PDF,3350.0,,,瀝青混凝土價格趨勢1140731.pdf
114-07,11407,2025-07-01,瀝青混凝土,粗級配瀝青混凝土(粗粒料粒徑25mm),元/T,中區,中,region,exact,價格趨勢PDF,3253.0,,,瀝青混凝土價格趨勢1140731.pdf
114-07,11407,2025-07-01,瀝青混凝土,粗級配瀝青混凝土(粗粒料粒徑25mm),元/T,北區,北,region,exact,價格趨勢PDF,3475.0,,,瀝青混凝土價格趨勢1140731.pdf
114-07,11407,2025-07-01,瀝青混凝土,粗級配瀝青混凝土(粗粒料粒徑25mm),元/T,南區,南,region,exact,價格趨勢PDF,2708.0,,,瀝青混凝土價格趨勢1140731.pdf
114-07,11407,2025-07-01,瀝青混凝土,粗級配瀝青混凝土(粗粒料粒徑25mm),元/T,台東,東,region,exact,價格趨勢PDF,3200.0,,,瀝青混凝土價格趨勢1140731.pdf
114-07,11407,2025-07-01,瀝青混凝土,粗級配瀝青混凝土(粗粒料粒徑25mm),元/T,花蓮,東,region,exact,價格趨勢PDF,3275.0,,,瀝青混凝土價格趨勢1140731.pdf
114-07,11407,2025-07-01,砂石,石,元/M3,南投縣,中,county,range,價格趨勢PDF,292.5,280.0,305.0,砂石價格趨勢1140728.pdf
114-07,11407,2025-07-01,砂石,石,元/M3,台中市,中,county,range,價格趨勢PDF,395.0,370.0,420.0,砂石價格趨勢1140728.pdf
114-07,11407,2025-07-01,砂石,石,元/M3,宜蘭縣,北,county,range,價格趨勢PDF,355.0,340.0,370.0,砂石價格趨勢1140728.pdf
114-07,11407,2025-07-01,砂石,石,元/M3,屏東縣,南,county,range,價格趨勢PDF,282.5,275.0,290.0,砂石價格趨勢1140728.pdf
114-07,11407,2025-07-01,砂石,石,元/M3,桃園市,北,county,range,價格趨勢PDF,445.0,430.0,460.0,砂石價格趨勢1140728.pdf
114-07,11407,2025-07-01,砂石,石,元/M3,花蓮縣,東,county,range,價格趨勢PDF,260.0,250.0,270.0,砂石價格趨勢1140728.pdf
114-07,11407,2025-07-01,砂石,石,元/M3,苗栗縣,中,county,range,價格趨勢PDF,410.0,400.0,420.0,砂石價格趨勢1140728.pdf
114-07,11407,2025-07-01,砂石,砂,元/M3,南投縣,中,county,range,價格趨勢PDF,342.5,330.0,355.0,砂石價格趨勢1140728.pdf
114-07,11407,2025-07-01,砂石,砂,元/M3,台中市,中,county,range,價格趨勢PDF,455.0,430.0,480.0,砂石價格趨勢1140728.pdf
114-07,11407,2025-07-01,砂石,砂,元/M3,宜蘭縣,北,county,range,價格趨勢PDF,405.0,390.0,420.0,砂石價格趨勢1140728.pdf
114-07,11407,2025-07-01,砂石,砂,元/M3,屏東縣,南,county,range,價格趨勢PDF,290.0,275.0,305.0,砂石價格趨勢1140728.pdf
114-07,11407,2025-07-01,砂石,砂,元/M3,桃園市,北,county,range,價格趨勢PDF,465.0,450.0,480.0,砂石價格趨勢1140728.pdf
114-07,11407,2025-07-01,砂石,砂,元/M3,花蓮縣,東,county,range,價格趨勢PDF,300.0,280.0,320.0,砂石價格趨勢1140728.pdf
114-07,11407,2025-07-01,砂石,砂,元/M3,苗栗縣,中,county,range,價格趨勢PDF,440.0,420.0,460.0,砂石價格趨勢1140728.pdf
114-07,11407,2025-07-01,鋼板,"產品,結構用鋼材,一般結構用軋鋼料,A36,25mm<T≦38mm",元/T,不分區,全國,national,exact,價格趨勢PDF,26533.0,,,鋼板價格趨勢1140731.pdf
114-07,11407,2025-07-01,鋼板,"產品,結構用鋼材,一般結構用軋鋼料,A572Gr.50,25mm<T≦38mm",元/T,不分區,全國,national,exact,價格趨勢PDF,29843.0,,,鋼板價格趨勢1140731.pdf
114-07,11407,2025-07-01,鋼板,"產品,結構用鋼材,銲接結構用軋鋼料,SM490A,25mm<T≦38mm",元/T,不分區,全國,national,exact,價格趨勢PDF,29843.0,,,鋼板價格趨勢1140731.pdf
114-07,11407,2025-07-01,鋼板,"產品,結構用鋼材,銲接結構用軋鋼料,SN490B,25mm<T≦38mm",元/T,不分區,全國,national,exact,價格趨勢PDF,30703.0,,,鋼板價格趨勢1140731.pdf
114-07,11407,2025-07-01,鋼筋,"產品,鋼筋,SD280,熱軋,D10mm,工地交貨",元/T,中區,中,region,exact,價格趨勢PDF,16400.0,,,鋼筋價格趨勢1140731.pdf
114-07,11407,2025-07-01,鋼筋,"產品,鋼筋,SD280,熱軋,D10mm,工地交貨",元/T,北區,北,region,exact,價格趨勢PDF,16500.0,,,鋼筋價格趨勢1140731.pdf
114-07,11407,2025-07-01,鋼筋,"產品,鋼筋,SD280,熱軋,D10mm,工地交貨",元/T,南區,南,region,exact,價格趨勢PDF,16000.0,,,鋼筋價格趨勢1140731.pdf
114-07,11407,2025-07-01,鋼筋,"產品,鋼筋,SD280,熱軋,D16mm,工地交貨",元/T,中區,中,region,exact,價格趨勢PDF,16200.0,,,鋼筋價格趨勢1140731.pdf
114-07,11407,2025-07-01,鋼筋,"產品,鋼筋,SD280,熱軋,D16mm,工地交貨",元/T,北區,北,region,exact,價格趨勢PDF,16200.0,,,鋼筋價格趨勢1140731.pdf
114-07,11407,2025-07-01,鋼筋,"產品,鋼筋,SD280,熱軋,D16mm,工地交貨",元/T,南區,南,region,exact,價格趨勢PDF,15667.0,,,鋼筋價格趨勢1140731.pdf
114-07,11407,2025-07-01,鋼筋,"產品,鋼筋,SD280W,熱軋,D10mm,工地交貨",元/T,中區,中,region,exact,價格趨勢PDF,16600.0,,,鋼筋價格趨勢1140731.pdf
114-07,11407,2025-07-01,鋼筋,"產品,鋼筋,SD280W,熱軋,D10mm,工地交貨",元/T,北區,北,region,exact,價格趨勢PDF,16700.0,,,鋼筋價格趨勢1140731.pdf
114-07,11407,2025-07-01,鋼筋,"產品,鋼筋,SD280W,熱軋,D10mm,工地交貨",元/T,南區,南,region,exact,價格趨勢PDF,16233.0,,,鋼筋價格趨勢1140731.pdf
114-07,11407,2025-07-01,鋼筋,"產品,鋼筋,SD280W,熱軋,D16mm,工地交貨",元/T,中區,中,region,exact,價格趨勢PDF,16400.0,,,鋼筋價格趨勢1140731.pdf
114-07,11407,2025-07-01,鋼筋,"產品,鋼筋,SD280W,熱軋,D16mm,工地交貨",元/T,北區,北,region,exact,價格趨勢PDF,16400.0,,,鋼筋價格趨勢1140731.pdf
114-07,11407,2025-07-01,鋼筋,"產品,鋼筋,SD280W,熱軋,D16mm,工地交貨",元/T,南區,南,region,exact,價格趨勢PDF,15900.0,,,鋼筋價格趨勢1140731.pdf
114-07,11407,2025-07-01,鋼筋,"產品,鋼筋,SD420W,熱軋,D32mm,工地交貨",元/T,中區,中,region,exact,價格趨勢PDF,17200.0,,,鋼筋價格趨勢1140731.pdf
114-07,11407,2025-07-01,鋼筋,"產品,鋼筋,SD420W,熱軋,D32mm,工地交貨",元/T,北區,北,region,exact,價格趨勢PDF,17300.0,,,鋼筋價格趨勢1140731.pdf
114-07,11407,2025-07-01,鋼筋,"產品,鋼筋,SD420W,熱軋,D32mm,工地交貨",元/T,南區,南,region,exact,價格趨勢PDF,16733.0,,,鋼筋價格趨勢1140731.pdf
114-07,11407,2025-07-01,鋼筋,"產品,鋼筋,SD420W,熱軋,D36mm,工地交貨",元/T,中區,中,region,exact,價格趨勢PDF,17600.0,,,鋼筋價格趨勢1140731.pdf
114-07,11407,2025-07-01,鋼筋,"產品,鋼筋,SD420W,熱軋,D36mm,工地交貨",元/T,北區,北,region,exact,價格趨勢PDF,17700.0,,,鋼筋價格趨勢1140731.pdf
114-07,11407,2025-07-01,鋼筋,"產品,鋼筋,SD420W,熱軋,D36mm,工地交貨",元/T,南區,南,region,exact,價格趨勢PDF,17133.0,,,鋼筋價格趨勢1140731.pdf
114-07,11407,2025-07-01,預拌混凝土,"CLSM產品,控制性低強度回填材料,混凝土用粒料,90kgf/cm2",元/M3,中區,中,region,exact,價格趨勢PDF,2113.0,,,預拌混凝土價格趨勢1140731.pdf
114-07,11407,2025-07-01,預拌混凝土,"CLSM產品,控制性低強度回填材料,混凝土用粒料,90kgf/cm2",元/M3,北區,北,region,exact,價格趨勢PDF,2503.0,,,預拌混凝土價格趨勢1140731.pdf
114-07,11407,2025-07-01,預拌混凝土,"CLSM產品,控制性低強度回填材料,混凝土用粒料,90kgf/cm2",元/M3,南區,南,region,exact,價格趨勢PDF,1333.0,,,預拌混凝土價格趨勢1140731.pdf
114-07,11407,2025-07-01,預拌混凝土,"CLSM產品,控制性低強度回填材料,混凝土用粒料,90kgf/cm2",元/M3,台東,東,region,exact,價格趨勢PDF,1864.0,,,預拌混凝土價格趨勢1140731.pdf
114-07,11407,2025-07-01,預拌混凝土,"CLSM產品,控制性低強度回填材料,混凝土用粒料,90kgf/cm2",元/M3,花蓮,東,region,exact,價格趨勢PDF,2113.0,,,預拌混凝土價格趨勢1140731.pdf
114-07,11407,2025-07-01,預拌混凝土,"產品,預拌混凝土材料費,140kgf/cm2,第1型水泥,工地交貨",元/M3,中區,中,region,exact,價格趨勢PDF,2467.0,,,預拌混凝土價格趨勢1140731.pdf
114-07,11407,2025-07-01,預拌混凝土,"產品,預拌混凝土材料費,140kgf/cm2,第1型水泥,工地交貨",元/M3,北區,北,region,exact,價格趨勢PDF,2890.0,,,預拌混凝土價格趨勢1140731.pdf
114-07,11407,2025-07-01,預拌混凝土,"產品,預拌混凝土材料費,140kgf/cm2,第1型水泥,工地交貨",元/M3,南區,南,region,exact,價格趨勢PDF,2399.0,,,預拌混凝土價格趨勢1140731.pdf
